ano,mes,municipio,uf_x,areakm,valor,vazao,uf_y,estado,pressao_nivel_estacao_mb,pressao_max_ant_mb,pressao_min_ant_mb,radiacao_global_kj_m2,temperatura_bulbo_seco_c,temperatura_orvalho_c,temperatura_max_ant_c,temperatura_min_ant_c,orvalho_max_ant_c,orvalho_min_ant_c,umidade_max_ant_pct,umidade_min_ant_pct,umidade_ar_pct,vento_direcao_graus,vento_rajada_max_ms,vento_velocidade_ms,chuva_final
1991,1,guimaraes,MA,0.01965330126953125,0.01965330126953125,,,,,,,,,,,,,,,,,,,,14.09032258064516
1991,1,humaita,,,,24592.10377419355,AM,,,,,,,,,,,,,,,,,,
1991,1,imperatriz,MA,30.42711520208739,30.42711520208739,,,,,,,,,,,,,,,,,,,,20.048387096774192
1991,1,ipixuna,,,,2415.2106451612904,AM,,,,,,,,,,,,,,,,,,
1991,1,itacaja,,,,63.979,TO,,,,,,,,,,,,,,,,,,
1991,1,itaguatins,,,,6374.844193548388,TO,,,,,,,,,,,,,,,,,,
1991,1,itamarati,,,,7566.231935483871,AM,,,,,,,,,,,,,,,,,,
1991,1,itiquira,,,,103.4662935483871,MT,,,,,,,,,,,,,,,,,,
1991,1,japura,,,,7810.025483870968,AM,,,,,,,,,,,,,,,,,,
1991,1,jaru,RO,117.44483315991121,117.44483315991121,130.4705548387097,RO,,,,,,,,,,,,,,,,,,7.416129032258064
1991,1,jaru,RO,117.44483315991121,117.44483315991121,130.4705548387097,RO,,,,,,,,,,,,,,,,,,10.896774193548387
1991,1,jiparana,,,,1336.874193548387,RO,,,,,,,,,,,,,,,,,,
1991,1,juina,,,,,MT,,,,,,,,,,,,,,,,,,
1991,1,juscimeira,,,,196.25816,MT,,,,,,,,,,,,,,,,,,
1991,1,jutai,,,,801.2551612903226,AM,,,,,,,,,,,,,,,,,,
1991,1,labrea,,,,8814.417419354839,AM,,,,,,,,,,,,,,,,,,
1991,1,lago da pedra,MA,28.44448910247802,28.44448910247802,,,,,,,,,,,,,,,,,,,,7.225806451612903
1991,1,lago da pedra,MA,28.44448910247802,28.44448910247802,,,,,,,,,,,,,,,,,,,,7.303225806451613
1991,1,lagoa do mato,MA,1.8904708715209955,1.8904708715209955,,,,,,,,,,,,,,,,,,,,6.729032258064516
1991,1,lavandeira,,,,81.8352935483871,TO,,,,,,,,,,,,,,,,,,
1991,1,loreto,MA,9.6959977966919,9.6959977966919,,,,,,,,,,,,,,,,,,,,2.9838709677419355
1991,1,macapa,AP,3.3987786184081896,3.3987786184081896,,,,,,,,,,,,,,,,,,,,12.735483870967743
1991,1,macapa,AP,3.3987786184081896,3.3987786184081896,,,,,,,,,,,,,,,,,,,,9.626666666666667
1991,1,machadinho d'oeste,RO,39.59913563995364,39.59913563995364,,,,,,,,,,,,,,,,,,,,
1991,1,machadinho d'oeste,RO,39.59913563995364,39.59913563995364,,,,,,,,,,,,,,,,,,,,
1991,1,manacapuru,,,,93546.58858064516,AM,,,,,,,,,,,,,,,,,,
1991,1,manaus,,,,115026.42780645161,AM,,,,,,,,,,,,,,,,,,
1991,1,mancio lima,,,,27.9501,AC,,,,,,,,,,,,,,,,,,
1991,1,manicore,,,,228.57228387096774,AM,,,,,,,,,,,,,,,,,,
1991,1,manicore,,,,27095.43470967742,AM,,,,,,,,,,,,,,,,,,
1991,1,manoel urbano,,,,2080.6451612903224,AC,,,,,,,,,,,,,,,,,,
1991,1,maraba,,,,644.3331709677419,PA,,,,,,,,,,,,,,,,,,
1991,1,marechal thaumaturgo,AC,2.27672084832764,2.27672084832764,315.5241935483871,AC,,,,,,,,,,,,,,,,,,5.429032258064517
1991,1,marechal thaumaturgo,AC,2.27672084832764,2.27672084832764,652.7122580645162,AC,,,,,,,,,,,,,,,,,,5.429032258064517
1991,1,marechal thaumaturgo,AC,2.27672084832764,2.27672084832764,315.5241935483871,AC,,,,,,,,,,,,,,,,,,7.888709677419355
1991,1,marechal thaumaturgo,AC,2.27672084832764,2.27672084832764,652.7122580645162,AC,,,,,,,,,,,,,,,,,,7.888709677419355
1991,1,mata roma,MA,0.32923230676269477,0.32923230676269477,,,,,,,,,,,,,,,,,,,,3.987096774193548
1991,1,matoes,MA,3.219001703735348,3.219001703735348,,,,,,,,,,,,,,,,,,,,3.254838709677419
1991,1,mazagao,AP,2.3385999066162086,2.3385999066162086,,,,,,,,,,,,,,,,,,,,14.34909090909091
1991,1,mirador,MA,1.3698807918090825,1.3698807918090825,23.416374193548386,MA,,,,,,,,,,,,,,,,,,8.493548387096775
1991,1,mirador,MA,1.3698807918090825,1.3698807918090825,34.55216451612903,MA,,,,,,,,,,,,,,,,,,8.493548387096775
1991,1,mirador,MA,1.3698807918090825,1.3698807918090825,36.24441290322581,MA,,,,,,,,,,,,,,,,,,8.493548387096775
1991,1,mirador,MA,1.3698807918090825,1.3698807918090825,23.416374193548386,MA,,,,,,,,,,,,,,,,,,5.051612903225807
1991,1,mirador,MA,1.3698807918090825,1.3698807918090825,34.55216451612903,MA,,,,,,,,,,,,,,,,,,5.051612903225807
