dia,mes,ano,municipio,uf_x,areakm,uf_y,vazao,pressao_nivel_estacao_mb,pressao_max_ant_mb,pressao_min_ant_mb,radiacao_global_kj_m2,temperatura_bulbo_seco_c,temperatura_orvalho_c,temperatura_max_ant_c,temperatura_min_ant_c,orvalho_max_ant_c,orvalho_min_ant_c,umidade_max_ant_pct,umidade_min_ant_pct,umidade_ar_pct,vento_direcao_graus,vento_rajada_max_ms,vento_velocidade_ms,chuva_final
12,10,1991,rio branco,,20.343714764224202,AC,45.15,,,,,,,,,,,,,,,,,
13,10,1991,rio branco,,20.343714764224202,AC,42.34,,,,,,,,,,,,,,,,,
14,10,1991,rio branco,,20.343714764224202,AC,39.6,,,,,,,,,,,,,,,,,
15,10,1991,rio branco,,20.343714764224202,AC,38.26,,,,,,,,,,,,,,,,,
16,10,1991,rio branco,,20.343714764224202,AC,36.94,,,,,,,,,,,,,,,,,
17,10,1991,rio branco,,20.343714764224202,AC,35.63,,,,,,,,,,,,,,,,,
18,10,1991,rio branco,,20.343714764224202,AC,38.26,,,,,,,,,,,,,,,,,
19,10,1991,rio branco,,20.343714764224202,AC,43.27,,,,,,,,,,,,,,,,,
20,10,1991,rio branco,,20.343714764224202,AC,48.51,,,,,,,,,,,,,,,,,
21,10,1991,rio branco,,20.343714764224202,AC,51.96,,,,,,,,,,,,,,,,,
22,10,1991,rio branco,,20.343714764224202,AC,56.01,,,,,,,,,,,,,,,,,
23,10,1991,rio branco,,20.343714764224202,AC,49.98,,,,,,,,,,,,,,,,,
24,10,1991,rio branco,,20.343714764224202,AC,46.1,,,,,,,,,,,,,,,,,
25,10,1991,rio branco,,20.343714764224202,AC,48.02,,,,,,,,,,,,,,,,,
26,10,1991,rio branco,,20.343714764224202,AC,52.96,,,,,,,,,,,,,,,,,
27,10,1991,rio branco,,20.343714764224202,AC,57.05,,,,,,,,,,,,,,,,,
28,10,1991,rio branco,,20.343714764224202,AC,68.86,,,,,,,,,,,,,,,,,
29,10,1991,rio branco,,20.343714764224202,AC,93.68,,,,,,,,,,,,,,,,,
30,10,1991,rio branco,,20.343714764224202,AC,83.88,,,,,,,,,,,,,,,,,
31,10,1991,rio branco,,20.343714764224202,AC,77.97,,,,,,,,,,,,,,,,,
1,11,1991,rio branco,,20.343714764224202,AC,77.97,,,,,,,,,,,,,,,,,
2,11,1991,rio branco,,20.343714764224202,AC,86.3,,,,,,,,,,,,,,,,,
3,11,1991,rio branco,,20.343714764224202,AC,95.57,,,,,,,,,,,,,,,,,
4,11,1991,rio branco,,20.343714764224202,AC,114.49,,,,,,,,,,,,,,,,,
5,11,1991,rio branco,,20.343714764224202,AC,101.3,,,,,,,,,,,,,,,,,
6,11,1991,rio branco,,20.343714764224202,AC,94.31,,,,,,,,,,,,,,,,,
7,11,1991,rio branco,,20.343714764224202,AC,97.46,,,,,,,,,,,,,,,,,
8,11,1991,rio branco,,20.343714764224202,AC,100.01,,,,,,,,,,,,,,,,,
9,11,1991,rio branco,,20.343714764224202,AC,102.59,,,,,,,,,,,,,,,,,
10,11,1991,rio branco,,20.343714764224202,AC,107.16,,,,,,,,,,,,,,,,,
11,11,1991,rio branco,,20.343714764224202,AC,111.8,,,,,,,,,,,,,,,,,
12,11,1991,rio branco,,20.343714764224202,AC,103.89,,,,,,,,,,,,,,,,,
13,11,1991,rio branco,,20.343714764224202,AC,131.12,,,,,,,,,,,,,,,,,
14,11,1991,rio branco,,20.343714764224202,AC,136.85,,,,,,,,,,,,,,,,,
15,11,1991,rio branco,,20.343714764224202,AC,116.52,,,,,,,,,,,,,,,,,
16,11,1991,rio branco,,20.343714764224202,AC,105.85,,,,,,,,,,,,,,,,,
17,11,1991,rio branco,,20.343714764224202,AC,236.17,,,,,,,,,,,,,,,,,
18,11,1991,rio branco,,20.343714764224202,AC,316.23,,,,,,,,,,,,,,,,,
19,11,1991,rio branco,,20.343714764224202,AC,345.54,,,,,,,,,,,,,,,,,
20,11,1991,rio branco,,20.343714764224202,AC,346.57,,,,,,,,,,,,,,,,,
21,11,1991,rio branco,,20.343714764224202,AC,351.73,,,,,,,,,,,,,,,,,
22,11,1991,rio branco,,20.343714764224202,AC,362.13,,,,,,,,,,,,,,,,,
23,11,1991,rio branco,,20.343714764224202,AC,401.63,,,,,,,,,,,,,,,,,
24,11,1991,rio branco,,20.343714764224202,AC,450.59,,,,,,,,,,,,,,,,,
25,11,1991,rio branco,,20.343714764224202,AC,390.8,,,,,,,,,,,,,,,,,
26,11,1991,rio branco,,20.343714764224202,AC,336.34,,,,,,,,,,,,,,,,,
27,11,1991,rio branco,,20.343714764224202,AC,296.6,,,,,,,,,,,,,,,,,
28,11,1991,rio branco,,20.343714764224202,AC,268.99,,,,,,,,,,,,,,,,,
29,11,1991,rio branco,,20.343714764224202,AC,259.71,,,,,,,,,,,,,,,,,
30,11,1991,rio branco,,20.343714764224202,AC,241.52,,,,,,,,,,,,,,,,,
1,12,1991,rio branco,,20.343714764224202,AC,213.48,,,,,,,,,,,,,,,,,
2,12,1991,rio branco,,20.343714764224202,AC,187.6,,,,,,,,,,,,,,,,,
3,12,1991,rio branco,,20.343714764224202,AC,192.51,,,,,,,,,,,,,,,,,
4,12,1991,rio branco,,20.343714764224202,AC,180.32,,,,,,,,,,,,,,,,,
5,12,1991,rio branco,,20.343714764224202,AC,173.16,,,,,,,,,,,,,,,,,
6,12,1991,rio branco,,20.343714764224202,AC,237.06,,,,,,,,,,,,,,,,,
7,12,1991,rio branco,,20.343714764224202,AC,426.95,,,,,,,,,,,,,,,,,
8,12,1991,rio branco,,20.343714764224202,AC,643.48,,,,,,,,,,,,,,,,,
9,12,1991,rio branco,,20.343714764224202,AC,697.71,,,,,,,,,,,,,,,,,
10,12,1991,rio branco,,20.343714764224202,AC,630.5,,,,,,,,,,,,,,,,,
11,12,1991,rio branco,,20.343714764224202,AC,543.77,,,,,,,,,,,,,,,,,
12,12,1991,rio branco,,20.343714764224202,AC,458.57,,,,,,,,,,,,,,,,,
13,12,1991,rio branco,,20.343714764224202,AC,394.03,,,,,,,,,,,,,,,,,
14,12,1991,rio branco,,20.343714764224202,AC,368.43,,,,,,,,,,,,,,,,,
15,12,1991,rio branco,,20.343714764224202,AC,320.21,,,,,,,,,,,,,,,,,
16,12,1991,rio branco,,20.343714764224202,AC,294.66,,,,,,,,,,,,,,,,,
17,12,1991,rio branco,,20.343714764224202,AC,287.92,,,,,,,,,,,,,,,,,
18,12,1991,rio branco,,20.343714764224202,AC,286.0,,,,,,,,,,,,,,,,,
19,12,1991,rio branco,,20.343714764224202,AC,336.34,,,,,,,,,,,,,,,,,
20,12,1991,rio branco,,20.343714764224202,AC,360.04,,,,,,,,,,,,,,,,,
21,12,1991,rio branco,,20.343714764224202,AC,326.23,,,,,,,,,,,,,,,,,
22,12,1991,rio branco,,20.343714764224202,AC,298.54,,,,,,,,,,,,,,,,,
23,12,1991,rio branco,,20.343714764224202,AC,237.06,,,,,,,,,,,,,,,,,
24,12,1991,rio branco,,20.343714764224202,AC,209.22,,,,,,,,,,,,,,,,,
25,12,1991,rio branco,,20.343714764224202,AC,183.54,,,,,,,,,,,,,,,,,
26,12,1991,rio branco,,20.343714764224202,AC,155.35,,,,,,,,,,,,,,,,,
27,12,1991,rio branco,,20.343714764224202,AC,133.97,,,,,,,,,,,,,,,,,
28,12,1991,rio branco,,20.343714764224202,AC,150.08,,,,,,,,,,,,,,,,,
29,12,1991,rio branco,,20.343714764224202,AC,233.5,,,,,,,,,,,,,,,,,
30,12,1991,rio branco,,20.343714764224202,AC,335.32,,,,,,,,,,,,,,,,,
31,12,1991,rio branco,,20.343714764224202,AC,468.92,,,,,,,,,,,,,,,,,
1,1,1992,rio branco,,32.37081143705964,AC,648.69,,,,,,,,,,,,,,,,,
2,1,1992,rio branco,,32.37081143705964,AC,682.99,,,,,,,,,,,,,,,,,
3,1,1992,rio branco,,32.37081143705964,AC,636.98,,,,,,,,,,,,,,,,,
4,1,1992,rio branco,,32.37081143705964,AC,578.38,,,,,,,,,,,,,,,,,
5,1,1992,rio branco,,32.37081143705964,AC,531.61,,,,,,,,,,,,,,,,,
6,1,1992,rio branco,,32.37081143705964,AC,592.19,,,,,,,,,,,,,,,,,
7,1,1992,rio branco,,32.37081143705964,AC,715.25,,,,,,,,,,,,,,,,,
8,1,1992,rio branco,,32.37081143705964,AC,651.31,,,,,,,,,,,,,,,,,
9,1,1992,rio branco,,32.37081143705964,AC,549.89,,,,,,,,,,,,,,,,,
10,1,1992,rio branco,,32.37081143705964,AC,496.94,,,,,,,,,,,,,,,,,
11,1,1992,rio branco,,32.37081143705964,AC,536.46,,,,,,,,,,,,,,,,,
12,1,1992,rio branco,,32.37081143705964,AC,460.86,,,,,,,,,,,,,,,,,
13,1,1992,rio branco,,32.37081143705964,AC,449.45,,,,,,,,,,,,,,,,,
14,1,1992,rio branco,,32.37081143705964,AC,595.98,,,,,,,,,,,,,,,,,
15,1,1992,rio branco,,32.37081143705964,AC,651.31,,,,,,,,,,,,,,,,,
16,1,1992,rio branco,,32.37081143705964,AC,563.45,,,,,,,,,,,,,,,,,
17,1,1992,rio branco,,32.37081143705964,AC,582.13,,,,,,,,,,,,,,,,,
18,1,1992,rio branco,,32.37081143705964,AC,668.4,,,,,,,,,,,,,,,,,
19,1,1992,rio branco,,32.37081143705964,AC,781.45,,,,,,,,,,,,,,,,,
20,1,1992,rio branco,,32.37081143705964,AC,873.14,,,,,,,,,,,,,,,,,
21,1,1992,rio branco,,32.37081143705964,AC,842.63,,,,,,,,,,,,,,,,,
22,1,1992,rio branco,,32.37081143705964,AC,818.23,,,,,,,,,,,,,,,,,
23,1,1992,rio branco,,32.37081143705964,AC,805.42,,,,,,,,,,,,,,,,,
24,1,1992,rio branco,,32.37081143705964,AC,763.3,,,,,,,,,,,,,,,,,
25,1,1992,rio branco,,32.37081143705964,AC,684.33,,,,,,,,,,,,,,,,,
26,1,1992,rio branco,,32.37081143705964,AC,606.13,,,,,,,,,,,,,,,,,
27,1,1992,rio branco,,32.37081143705964,AC,559.74,,,,,,,,,,,,,,,,,
28,1,1992,rio branco,,32.37081143705964,AC,511.17,,,,,,,,,,,,,,,,,
29,1,1992,rio branco,,32.37081143705964,AC,468.92,,,,,,,,,,,,,,,,,
30,1,1992,rio branco,,32.37081143705964,AC,425.84,,,,,,,,,,,,,,,,,
31,1,1992,rio branco,,32.37081143705964,AC,379.02,,,,,,,,,,,,,,,,,
1,2,1992,rio branco,,32.37081143705964,AC,344.51,,,,,,,,,,,,,,,,,
2,2,1992,rio branco,,32.37081143705964,AC,323.21,,,,,,,,,,,,,,,,,
3,2,1992,rio branco,,32.37081143705964,AC,308.32,,,,,,,,,,,,,,,,,
4,2,1992,rio branco,,32.37081143705964,AC,411.47,,,,,,,,,,,,,,,,,
5,2,1992,rio branco,,32.37081143705964,AC,463.16,,,,,,,,,,,,,,,,,
6,2,1992,rio branco,,32.37081143705964,AC,486.36,,,,,,,,,,,,,,,,,
7,2,1992,rio branco,,32.37081143705964,AC,537.68,,,,,,,,,,,,,,,,,
8,2,1992,rio branco,,32.37081143705964,AC,521.95,,,,,,,,,,,,,,,,,
9,2,1992,rio branco,,32.37081143705964,AC,441.53,,,,,,,,,,,,,,,,,
10,2,1992,rio branco,,32.37081143705964,AC,359.0,,,,,,,,,,,,,,,,,
11,2,1992,rio branco,,32.37081143705964,AC,288.88,,,,,,,,,,,,,,,,,
12,2,1992,rio branco,,32.37081143705964,AC,261.55,,,,,,,,,,,,,,,,,
13,2,1992,rio branco,,32.37081143705964,AC,376.89,,,,,,,,,,,,,,,,,
14,2,1992,rio branco,,32.37081143705964,AC,507.6,,,,,,,,,,,,,,,,,
15,2,1992,rio branco,,32.37081143705964,AC,537.68,,,,,,,,,,,,,,,,,
16,2,1992,rio branco,,32.37081143705964,AC,544.99,,,,,,,,,,,,,,,,,
17,2,1992,rio branco,,32.37081143705964,AC,611.23,,,,,,,,,,,,,,,,,
18,2,1992,rio branco,,32.37081143705964,AC,585.9,,,,,,,,,,,,,,,,,
19,2,1992,rio branco,,32.37081143705964,AC,524.36,,,,,,,,,,,,,,,,,
20,2,1992,rio branco,,32.37081143705964,AC,491.05,,,,,,,,,,,,,,,,,
21,2,1992,rio branco,,32.37081143705964,AC,485.19,,,,,,,,,,,,,,,,,
22,2,1992,rio branco,,32.37081143705964,AC,447.18,,,,,,,,,,,,,,,,,
23,2,1992,rio branco,,32.37081143705964,AC,440.4,,,,,,,,,,,,,,,,,
24,2,1992,rio branco,,32.37081143705964,AC,511.17,,,,,,,,,,,,,,,,,
25,2,1992,rio branco,,32.37081143705964,AC,615.07,,,,,,,,,,,,,,,,,
26,2,1992,rio branco,,32.37081143705964,AC,705.78,,,,,,,,,,,,,,,,,
27,2,1992,rio branco,,32.37081143705964,AC,799.76,,,,,,,,,,,,,,,,,
28,2,1992,rio branco,,32.37081143705964,AC,789.88,,,,,,,,,,,,,,,,,
29,2,1992,rio branco,,32.37081143705964,AC,752.21,,,,,,,,,,,,,,,,,
1,3,1992,rio branco,,32.37081143705964,AC,651.31,,,,,,,,,,,,,,,,,
2,3,1992,rio branco,,32.37081143705964,AC,568.41,,,,,,,,,,,,,,,,,
3,3,1992,rio branco,,32.37081143705964,AC,500.48,,,,,,,,,,,,,,,,,
4,3,1992,rio branco,,32.37081143705964,AC,442.65,,,,,,,,,,,,,,,,,
5,3,1992,rio branco,,32.37081143705964,AC,525.57,,,,,,,,,,,,,,,,,
6,3,1992,rio branco,,32.37081143705964,AC,660.49,,,,,,,,,,,,,,,,,
7,3,1992,rio branco,,32.37081143705964,AC,780.05,,,,,,,,,,,,,,,,,
8,3,1992,rio branco,,32.37081143705964,AC,748.07,,,,,,,,,,,,,,,,,
9,3,1992,rio branco,,32.37081143705964,AC,638.28,,,,,,,,,,,,,,,,,
10,3,1992,rio branco,,32.37081143705964,AC,544.99,,,,,,,,,,,,,,,,,
11,3,1992,rio branco,,32.37081143705964,AC,502.85,,,,,,,,,,,,,,,,,
12,3,1992,rio branco,,32.37081143705964,AC,488.7,,,,,,,,,,,,,,,,,
13,3,1992,rio branco,,32.37081143705964,AC,479.35,,,,,,,,,,,,,,,,,
14,3,1992,rio branco,,32.37081143705964,AC,480.52,,,,,,,,,,,,,,,,,
15,3,1992,rio branco,,32.37081143705964,AC,502.85,,,,,,,,,,,,,,,,,
16,3,1992,rio branco,,32.37081143705964,AC,565.92,,,,,,,,,,,,,,,,,
17,3,1992,rio branco,,32.37081143705964,AC,653.93,,,,,,,,,,,,,,,,,
18,3,1992,rio branco,,32.37081143705964,AC,799.76,,,,,,,,,,,,,,,,,
19,3,1992,rio branco,,32.37081143705964,AC,927.9,,,,,,,,,,,,,,,,,
20,3,1992,rio branco,,32.37081143705964,AC,997.73,,,,,,,,,,,,,,,,,
21,3,1992,rio branco,,32.37081143705964,AC,941.41,,,,,,,,,,,,,,,,,
22,3,1992,rio branco,,32.37081143705964,AC,902.58,,,,,,,,,,,,,,,,,
23,3,1992,rio branco,,32.37081143705964,AC,871.68,,,,,,,,,,,,,,,,,
24,3,1992,rio branco,,32.37081143705964,AC,1104.45,,,,,,,,,,,,,,,,,
25,3,1992,rio branco,,32.37081143705964,AC,1170.78,,,,,,,,,,,,,,,,,
26,3,1992,rio branco,,32.37081143705964,AC,1220.69,,,,,,,,,,,,,,,,,
27,3,1992,rio branco,,32.37081143705964,AC,1263.97,,,,,,,,,,,,,,,,,
28,3,1992,rio branco,,32.37081143705964,AC,1188.82,,,,,,,,,,,,,,,,,
29,3,1992,rio branco,,32.37081143705964,AC,1047.44,,,,,,,,,,,,,,,,,
30,3,1992,rio branco,,32.37081143705964,AC,971.7,,,,,,,,,,,,,,,,,
31,3,1992,rio branco,,32.37081143705964,AC,948.94,,,,,,,,,,,,,,,,,
1,4,1992,rio branco,,32.37081143705964,AC,988.51,,,,,,,,,,,,,,,,,
2,4,1992,rio branco,,32.37081143705964,AC,1000.81,,,,,,,,,,,,,,,,,
3,4,1992,rio branco,,32.37081143705964,AC,1022.47,,,,,,,,,,,,,,,,,
4,4,1992,rio branco,,32.37081143705964,AC,1053.72,,,,,,,,,,,,,,,,,
5,4,1992,rio branco,,32.37081143705964,AC,1014.71,,,,,,,,,,,,,,,,,
6,4,1992,rio branco,,32.37081143705964,AC,924.9,,,,,,,,,,,,,,,,,
7,4,1992,rio branco,,32.37081143705964,AC,896.66,,,,,,,,,,,,,,,,,
8,4,1992,rio branco,,32.37081143705964,AC,988.51,,,,,,,,,,,,,,,,,
9,4,1992,rio branco,,32.37081143705964,AC,990.04,,,,,,,,,,,,,,,,,
10,4,1992,rio branco,,32.37081143705964,AC,947.44,,,,,,,,,,,,,,,,,
11,4,1992,rio branco,,32.37081143705964,AC,965.61,,,,,,,,,,,,,,,,,
12,4,1992,rio branco,,32.37081143705964,AC,948.94,,,,,,,,,,,,,,,,,
13,4,1992,rio branco,,32.37081143705964,AC,831.11,,,,,,,,,,,,,,,,,
14,4,1992,rio branco,,32.37081143705964,AC,789.88,,,,,,,,,,,,,,,,,
15,4,1992,rio branco,,32.37081143705964,AC,726.13,,,,,,,,,,,,,,,,,
16,4,1992,rio branco,,32.37081143705964,AC,724.76,,,,,,,,,,,,,,,,,
17,4,1992,rio branco,,32.37081143705964,AC,771.66,,,,,,,,,,,,,,,,,
18,4,1992,rio branco,,32.37081143705964,AC,720.68,,,,,,,,,,,,,,,,,
19,4,1992,rio branco,,32.37081143705964,AC,615.07,,,,,,,,,,,,,,,,,
20,4,1992,rio branco,,32.37081143705964,AC,537.68,,,,,,,,,,,,,,,,,
21,4,1992,rio branco,,32.37081143705964,AC,481.68,,,,,,,,,,,,,,,,,
22,4,1992,rio branco,,32.37081143705964,AC,426.95,,,,,,,,,,,,,,,,,
23,4,1992,rio branco,,32.37081143705964,AC,379.02,,,,,,,,,,,,,,,,,
24,4,1992,rio branco,,32.37081143705964,AC,356.92,,,,,,,,,,,,,,,,,
25,4,1992,rio branco,,32.37081143705964,AC,373.71,,,,,,,,,,,,,,,,,
26,4,1992,rio branco,,32.37081143705964,AC,399.45,,,,,,,,,,,,,,,,,
27,4,1992,rio branco,,32.37081143705964,AC,416.97,,,,,,,,,,,,,,,,,
28,4,1992,rio branco,,32.37081143705964,AC,434.78,,,,,,,,,,,,,,,,,
29,4,1992,rio branco,,32.37081143705964,AC,441.53,,,,,,,,,,,,,,,,,
30,4,1992,rio branco,,32.37081143705964,AC,437.02,,,,,,,,,,,,,,,,,
1,5,1992,rio branco,,32.37081143705964,AC,435.9,,,,,,,,,,,,,,,,,
2,5,1992,rio branco,,32.37081143705964,AC,397.28,,,,,,,,,,,,,,,,,
3,5,1992,rio branco,,32.37081143705964,AC,343.49,,,,,,,,,,,,,,,,,
4,5,1992,rio branco,,32.37081143705964,AC,298.54,,,,,,,,,,,,,,,,,
5,5,1992,rio branco,,32.37081143705964,AC,274.62,,,,,,,,,,,,,,,,,
6,5,1992,rio branco,,32.37081143705964,AC,266.19,,,,,,,,,,,,,,,,,
7,5,1992,rio branco,,32.37081143705964,AC,291.76,,,,,,,,,,,,,,,,,
8,5,1992,rio branco,,32.37081143705964,AC,274.62,,,,,,,,,,,,,,,,,
9,5,1992,rio branco,,32.37081143705964,AC,278.39,,,,,,,,,,,,,,,,,
10,5,1992,rio branco,,32.37081143705964,AC,268.99,,,,,,,,,,,,,,,,,
11,5,1992,rio branco,,32.37081143705964,AC,247.83,,,,,,,,,,,,,,,,,
12,5,1992,rio branco,,32.37081143705964,AC,225.59,,,,,,,,,,,,,,,,,
13,5,1992,rio branco,,32.37081143705964,AC,196.64,,,,,,,,,,,,,,,,,
14,5,1992,rio branco,,32.37081143705964,AC,183.54,,,,,,,,,,,,,,,,,
15,5,1992,rio branco,,32.37081143705964,AC,184.35,,,,,,,,,,,,,,,,,
16,5,1992,rio branco,,32.37081143705964,AC,176.33,,,,,,,,,,,,,,,,,
17,5,1992,rio branco,,32.37081143705964,AC,170.01,,,,,,,,,,,,,,,,,
18,5,1992,rio branco,,32.37081143705964,AC,166.88,,,,,,,,,,,,,,,,,
19,5,1992,rio branco,,32.37081143705964,AC,166.88,,,,,,,,,,,,,,,,,
20,5,1992,rio branco,,32.37081143705964,AC,166.1,,,,,,,,,,,,,,,,,
21,5,1992,rio branco,,32.37081143705964,AC,164.55,,,,,,,,,,,,,,,,,
22,5,1992,rio branco,,32.37081143705964,AC,162.23,,,,,,,,,,,,,,,,,
23,5,1992,rio branco,,32.37081143705964,AC,151.58,,,,,,,,,,,,,,,,,
24,5,1992,rio branco,,32.37081143705964,AC,141.94,,,,,,,,,,,,,,,,,
25,5,1992,rio branco,,32.37081143705964,AC,137.57,,,,,,,,,,,,,,,,,
26,5,1992,rio branco,,32.37081143705964,AC,136.13,,,,,,,,,,,,,,,,,
27,5,1992,rio branco,,32.37081143705964,AC,138.3,,,,,,,,,,,,,,,,,
28,5,1992,rio branco,,32.37081143705964,AC,146.36,,,,,,,,,,,,,,,,,
29,5,1992,rio branco,,32.37081143705964,AC,159.16,,,,,,,,,,,,,,,,,
30,5,1992,rio branco,,32.37081143705964,AC,163.78,,,,,,,,,,,,,,,,,
31,5,1992,rio branco,,32.37081143705964,AC,161.46,,,,,,,,,,,,,,,,,
1,6,1992,rio branco,,32.37081143705964,AC,157.63,,,,,,,,,,,,,,,,,
2,6,1992,rio branco,,32.37081143705964,AC,139.75,,,,,,,,,,,,,,,,,
3,6,1992,rio branco,,32.37081143705964,AC,126.88,,,,,,,,,,,,,,,,,
4,6,1992,rio branco,,32.37081143705964,AC,124.08,,,,,,,,,,,,,,,,,
5,6,1992,rio branco,,32.37081143705964,AC,121.31,,,,,,,,,,,,,,,,,
6,6,1992,rio branco,,32.37081143705964,AC,119.25,,,,,,,,,,,,,,,,,
7,6,1992,rio branco,,32.37081143705964,AC,121.31,,,,,,,,,,,,,,,,,
8,6,1992,rio branco,,32.37081143705964,AC,132.54,,,,,,,,,,,,,,,,,
9,6,1992,rio branco,,32.37081143705964,AC,122.0,,,,,,,,,,,,,,,,,
10,6,1992,rio branco,,32.37081143705964,AC,111.8,,,,,,,,,,,,,,,,,
11,6,1992,rio branco,,32.37081143705964,AC,101.94,,,,,,,,,,,,,,,,,
12,6,1992,rio branco,,32.37081143705964,AC,97.46,,,,,,,,,,,,,,,,,
13,6,1992,rio branco,,32.37081143705964,AC,94.94,,,,,,,,,,,,,,,,,
14,6,1992,rio branco,,32.37081143705964,AC,92.44,,,,,,,,,,,,,,,,,
15,6,1992,rio branco,,32.37081143705964,AC,89.35,,,,,,,,,,,,,,,,,
16,6,1992,rio branco,,32.37081143705964,AC,88.73,,,,,,,,,,,,,,,,,
17,6,1992,rio branco,,32.37081143705964,AC,88.12,,,,,,,,,,,,,,,,,
18,6,1992,rio branco,,32.37081143705964,AC,88.12,,,,,,,,,,,,,,,,,
19,6,1992,rio branco,,32.37081143705964,AC,85.09,,,,,,,,,,,,,,,,,
20,6,1992,rio branco,,32.37081143705964,AC,83.29,,,,,,,,,,,,,,,,,
21,6,1992,rio branco,,32.37081143705964,AC,83.29,,,,,,,,,,,,,,,,,
22,6,1992,rio branco,,32.37081143705964,AC,82.09,,,,,,,,,,,,,,,,,
23,6,1992,rio branco,,32.37081143705964,AC,80.32,,,,,,,,,,,,,,,,,
24,6,1992,rio branco,,32.37081143705964,AC,79.14,,,,,,,,,,,,,,,,,
25,6,1992,rio branco,,32.37081143705964,AC,76.81,,,,,,,,,,,,,,,,,
26,6,1992,rio branco,,32.37081143705964,AC,76.23,,,,,,,,,,,,,,,,,
27,6,1992,rio branco,,32.37081143705964,AC,75.08,,,,,,,,,,,,,,,,,
28,6,1992,rio branco,,32.37081143705964,AC,73.93,,,,,,,,,,,,,,,,,
29,6,1992,rio branco,,32.37081143705964,AC,73.36,,,,,,,,,,,,,,,,,
30,6,1992,rio branco,,32.37081143705964,AC,71.1,,,,,,,,,,,,,,,,,
1,7,1992,rio branco,,32.37081143705964,AC,71.1,,,,,,,,,,,,,,,,,
2,7,1992,rio branco,,32.37081143705964,AC,77.97,,,,,,,,,,,,,,,,,
3,7,1992,rio branco,,32.37081143705964,AC,86.9,,,,,,,,,,,,,,,,,
4,7,1992,rio branco,,32.37081143705964,AC,89.96,,,,,,,,,,,,,,,,,
5,7,1992,rio branco,,32.37081143705964,AC,91.19,,,,,,,,,,,,,,,,,
6,7,1992,rio branco,,32.37081143705964,AC,94.94,,,,,,,,,,,,,,,,,
7,7,1992,rio branco,,32.37081143705964,AC,107.82,,,,,,,,,,,,,,,,,
8,7,1992,rio branco,,32.37081143705964,AC,103.89,,,,,,,,,,,,,,,,,
9,7,1992,rio branco,,32.37081143705964,AC,101.3,,,,,,,,,,,,,,,,,
10,7,1992,rio branco,,32.37081143705964,AC,96.83,,,,,,,,,,,,,,,,,
11,7,1992,rio branco,,32.37081143705964,AC,92.44,,,,,,,,,,,,,,,,,
12,7,1992,rio branco,,32.37081143705964,AC,88.73,,,,,,,,,,,,,,,,,
13,7,1992,rio branco,,32.37081143705964,AC,84.49,,,,,,,,,,,,,,,,,
14,7,1992,rio branco,,32.37081143705964,AC,80.32,,,,,,,,,,,,,,,,,
15,7,1992,rio branco,,32.37081143705964,AC,77.39,,,,,,,,,,,,,,,,,
16,7,1992,rio branco,,32.37081143705964,AC,77.39,,,,,,,,,,,,,,,,,
17,7,1992,rio branco,,32.37081143705964,AC,77.39,,,,,,,,,,,,,,,,,
18,7,1992,rio branco,,32.37081143705964,AC,76.81,,,,,,,,,,,,,,,,,
19,7,1992,rio branco,,32.37081143705964,AC,74.5,,,,,,,,,,,,,,,,,
20,7,1992,rio branco,,32.37081143705964,AC,72.79,,,,,,,,,,,,,,,,,
21,7,1992,rio branco,,32.37081143705964,AC,71.66,,,,,,,,,,,,,,,,,
22,7,1992,rio branco,,32.37081143705964,AC,71.66,,,,,,,,,,,,,,,,,
23,7,1992,rio branco,,32.37081143705964,AC,71.66,,,,,,,,,,,,,,,,,
24,7,1992,rio branco,,32.37081143705964,AC,69.97,,,,,,,,,,,,,,,,,
25,7,1992,rio branco,,32.37081143705964,AC,68.3,,,,,,,,,,,,,,,,,
26,7,1992,rio branco,,32.37081143705964,AC,67.2,,,,,,,,,,,,,,,,,
27,7,1992,rio branco,,32.37081143705964,AC,65.55,,,,,,,,,,,,,,,,,
28,7,1992,rio branco,,32.37081143705964,AC,63.38,,,,,,,,,,,,,,,,,
29,7,1992,rio branco,,32.37081143705964,AC,61.78,,,,,,,,,,,,,,,,,
30,7,1992,rio branco,,32.37081143705964,AC,60.71,,,,,,,,,,,,,,,,,
31,7,1992,rio branco,,32.37081143705964,AC,59.13,,,,,,,,,,,,,,,,,
1,8,1992,rio branco,,32.37081143705964,AC,58.61,,,,,,,,,,,,,,,,,
2,8,1992,rio branco,,32.37081143705964,AC,58.61,,,,,,,,,,,,,,,,,
3,8,1992,rio branco,,32.37081143705964,AC,57.05,,,,,,,,,,,,,,,,,
4,8,1992,rio branco,,32.37081143705964,AC,56.01,,,,,,,,,,,,,,,,,
5,8,1992,rio branco,,32.37081143705964,AC,54.48,,,,,,,,,,,,,,,,,
6,8,1992,rio branco,,32.37081143705964,AC,53.97,,,,,,,,,,,,,,,,,
7,8,1992,rio branco,,32.37081143705964,AC,53.47,,,,,,,,,,,,,,,,,
8,8,1992,rio branco,,32.37081143705964,AC,52.96,,,,,,,,,,,,,,,,,
9,8,1992,rio branco,,32.37081143705964,AC,52.46,,,,,,,,,,,,,,,,,
10,8,1992,rio branco,,32.37081143705964,AC,51.46,,,,,,,,,,,,,,,,,
11,8,1992,rio branco,,32.37081143705964,AC,50.97,,,,,,,,,,,,,,,,,
