ano,mes,estacao,chuva,codigo_estacao,municipio,uf,areakm,estado,precipitacao_total_mm,pressao_nivel_estacao_mb,pressao_max_ant_mb,pressao_min_ant_mb,radiacao_global_kj_m2,temperatura_bulbo_seco_c,temperatura_orvalho_c,temperatura_max_ant_c,temperatura_min_ant_c,orvalho_max_ant_c,orvalho_min_ant_c,umidade_max_ant_pct,umidade_min_ant_pct,umidade_ar_pct,vento_direcao_graus,vento_rajada_max_ms,vento_velocidade_ms
2013,12,8251001,20.893548387096775,8251001,calcoene,AP,2.9852161790398464,,,,,,,,,,,,,,,,,,
2013,12,8251004,7.929032258064517,8251004,oiapoque,AP,4.947731539390354,AP,0.8716253443526171,1009.3564738292011,1009.7038567493112,1009.0876033057853,1125.5088154269972,26.93994490358127,24.719283746556474,27.8198347107438,25.949586776859505,25.601101928374657,23.852617079889807,89.29201101928375,87.38842975206612,88.04683195592287,92.95867768595042,4.813774104683196,1.47465564738292
2013,12,8351002,17.712903225806453,8351002,oiapoque,AP,4.947731539390354,AP,0.8716253443526171,1009.3564738292011,1009.7038567493112,1009.0876033057853,1125.5088154269972,26.93994490358127,24.719283746556474,27.8198347107438,25.949586776859505,25.601101928374657,23.852617079889807,89.29201101928375,87.38842975206612,88.04683195592287,92.95867768595042,4.813774104683196,1.47465564738292
2014,1,51002,7.641935483870968,51002,mazagao,AP,3.1835283244485817,,,,,,,,,,,,,,,,,,
2014,1,51004,6.241935483870968,51004,mazagao,AP,3.1835283244485817,,,,,,,,,,,,,,,,,,
2014,1,52003,3.7580645161290325,52003,mazagao,AP,3.1835283244485817,,,,,,,,,,,,,,,,,,
2014,1,771001,11.719354838709679,771001,tarauaca,AC,36.4244953822756,,,,,,,,,,,,,,,,,,
2014,1,869000,13.364516129032259,869000,manoel urbano,AC,18.459666249016767,,,,,,,,,,,,,,,,,,
2014,1,872000,4.838709677419355,872000,marechal thaumaturgo,AC,8.861123098034149,,,,,,,,,,,,,,,,,,
2014,1,968004,11.241935483870968,968004,bujari,AC,8.98501568549255,,,,,,,,,,,,,,,,,,
2014,1,968005,16.448387096774194,968005,sena madureira,AC,52.35610718255228,,,,,,,,,,,,,,,,,,
2014,1,972000,6.054838709677419,972000,marechal thaumaturgo,AC,8.861123098034149,,,,,,,,,,,,,,,,,,
2014,1,1067002,7.625806451612903,1067002,placido de castro,AC,7.387615754380198,,,,,,,,,,,,,,,,,,
2014,1,1067003,5.583870967741936,1067003,capixaba,AC,9.61837041335366,,,,,,,,,,,,,,,,,,
2014,1,1068000,8.503225806451614,1068000,xapuri,AC,18.315689033924755,,,,,,,,,,,,,,,,,,
2014,1,8050000,6.1,8050000,macapa,AP,2.6380450358643177,AP,0.3950372208436724,1009.533746898263,1009.8754342431762,1009.2518610421836,1381.840446650124,27.51538461538462,22.146898263027296,28.03821339950372,26.76898263027295,22.71960297766749,21.574193548387097,77.90570719602978,71.03970223325062,73.88833746898263,116.61786600496278,6.218610421836228,2.5826302729528536
2014,1,8050001,13.225806451612904,8050001,macapa,AP,2.6380450358643177,AP,0.3950372208436724,1009.533746898263,1009.8754342431762,1009.2518610421836,1381.840446650124,27.51538461538462,22.146898263027296,28.03821339950372,26.76898263027295,22.71960297766749,21.574193548387097,77.90570719602978,71.03970223325062,73.88833746898263,116.61786600496278,6.218610421836228,2.5826302729528536
2014,1,8051010,8.638709677419355,8051010,macapa,AP,2.6380450358643177,AP,0.3950372208436724,1009.533746898263,1009.8754342431762,1009.2518610421836,1381.840446650124,27.51538461538462,22.146898263027296,28.03821339950372,26.76898263027295,22.71960297766749,21.574193548387097,77.90570719602978,71.03970223325062,73.88833746898263,116.61786600496278,6.218610421836228,2.5826302729528536
2014,1,8051012,6.025806451612904,8051012,porto grande,AP,2.4491466642348634,,,,,,,,,,,,,,,,,,
2014,1,8052000,7.629032258064516,8052000,serra do navio,AP,0.4335246973070115,,,,,,,,,,,,,,,,,,
2014,1,8150000,8.561290322580644,8150000,tartarugalzinho,AP,2.264789783208221,,,,,,,,,,,,,,,,,,
2014,1,8150001,9.96774193548387,8150001,tartarugalzinho,AP,2.264789783208221,,,,,,,,,,,,,,,,,,
2014,1,8151000,12.380645161290323,8151000,tartarugalzinho,AP,2.264789783208221,,,,,,,,,,,,,,,,,,
2014,1,8250002,15.422580645161291,8250002,calcoene,AP,1.753678814825652,,,,,,,,,,,,,,,,,,
2014,1,8250003,16.335483870967742,8250003,amapa,AP,0.6809954612665332,,,,,,,,,,,,,,,,,,
2014,1,8251001,13.351612903225806,8251001,calcoene,AP,1.753678814825652,,,,,,,,,,,,,,,,,,
2014,1,8251003,20.516129032258064,8251003,calcoene,AP,1.753678814825652,,,,,,,,,,,,,,,,,,
2014,1,8251004,8.064516129032258,8251004,oiapoque,AP,2.5483573412034475,AP,0.6400990099009901,1010.490594059406,1010.7910891089108,1010.1876237623762,1023.914603960396,25.8990099009901,24.11336633663366,26.59183168316832,25.09009900990099,24.800742574257427,23.38663366336634,90.96039603960396,89.5569306930693,90.06930693069307,119.53465346534654,4.302227722772277,1.3747524752475246
2014,1,8351002,16.158064516129034,8351002,oiapoque,AP,2.5483573412034475,AP,0.6400990099009901,1010.490594059406,1010.7910891089108,1010.1876237623762,1023.914603960396,25.8990099009901,24.11336633663366,26.59183168316832,25.09009900990099,24.800742574257427,23.38663366336634,90.96039603960396,89.5569306930693,90.06930693069307,119.53465346534654,4.302227722772277,1.3747524752475246
2014,2,51002,7.917857142857144,51002,mazagao,AP,3.1835283244485817,,,,,,,,,,,,,,,,,,
2014,2,51004,14.875,51004,mazagao,AP,3.1835283244485817,,,,,,,,,,,,,,,,,,
2014,2,52003,9.478571428571428,52003,mazagao,AP,3.1835283244485817,,,,,,,,,,,,,,,,,,
2014,2,771001,10.028571428571428,771001,tarauaca,AC,36.4244953822756,,,,,,,,,,,,,,,,,,
2014,2,869000,6.971428571428572,869000,manoel urbano,AC,18.459666249016767,,,,,,,,,,,,,,,,,,
2014,2,872000,7.75,872000,marechal thaumaturgo,AC,8.861123098034149,,,,,,,,,,,,,,,,,,
2014,2,968004,5.646428571428571,968004,bujari,AC,8.98501568549255,,,,,,,,,,,,,,,,,,
2014,2,968005,8.717857142857143,968005,sena madureira,AC,52.35610718255228,,,,,,,,,,,,,,,,,,
2014,2,972000,7.171428571428572,972000,marechal thaumaturgo,AC,8.861123098034149,,,,,,,,,,,,,,,,,,
2014,2,1067002,4.910714285714286,1067002,placido de castro,AC,7.387615754380198,,,,,,,,,,,,,,,,,,
2014,2,1067003,5.9678571428571425,1067003,capixaba,AC,9.61837041335366,,,,,,,,,,,,,,,,,,
2014,2,1068000,11.3,1068000,xapuri,AC,18.315689033924755,,,,,,,,,,,,,,,,,,
2014,2,8050000,6.378571428571428,8050000,macapa,AP,2.6380450358643177,AP,0.6930747922437673,1008.660110803324,1009.0074792243768,1008.376731301939,1072.842382271468,26.473407202216062,22.983102493074792,26.965650969529086,25.852908587257616,23.4803324099723,22.49196675900277,85.3213296398892,79.05540166204986,81.9196675900277,99.99722991689752,5.613019390581718,2.141551246537396
2014,2,8050001,28.45,8050001,macapa,AP,2.6380450358643177,AP,0.6930747922437673,1008.660110803324,1009.0074792243768,1008.376731301939,1072.842382271468,26.473407202216062,22.983102493074792,26.965650969529086,25.852908587257616,23.4803324099723,22.49196675900277,85.3213296398892,79.05540166204986,81.9196675900277,99.99722991689752,5.613019390581718,2.141551246537396
2014,2,8051010,14.167857142857143,8051010,macapa,AP,2.6380450358643177,AP,0.6930747922437673,1008.660110803324,1009.0074792243768,1008.376731301939,1072.842382271468,26.473407202216062,22.983102493074792,26.965650969529086,25.852908587257616,23.4803324099723,22.49196675900277,85.3213296398892,79.05540166204986,81.9196675900277,99.99722991689752,5.613019390581718,2.141551246537396
2014,2,8051012,12.307142857142859,8051012,porto grande,AP,2.4491466642348634,,,,,,,,,,,,,,,,,,
2014,2,8052000,15.825000000000001,8052000,serra do navio,AP,0.4335246973070115,,,,,,,,,,,,,,,,,,
2014,2,8150000,15.985714285714286,8150000,tartarugalzinho,AP,2.264789783208221,,,,,,,,,,,,,,,,,,
2014,2,8150001,21.978571428571428,8150001,tartarugalzinho,AP,2.264789783208221,,,,,,,,,,,,,,,,,,
2014,2,8151000,12.514285714285716,8151000,tartarugalzinho,AP,2.264789783208221,,,,,,,,,,,,,,,,,,
2014,2,8250002,24.646428571428572,8250002,calcoene,AP,1.753678814825652,,,,,,,,,,,,,,,,,,
2014,2,8250003,31.49642857142857,8250003,amapa,AP,0.6809954612665332,,,,,,,,,,,,,,,,,,
2014,2,8251001,24.964285714285715,8251001,calcoene,AP,1.753678814825652,,,,,,,,,,,,,,,,,,
2014,2,8251003,22.314285714285713,8251003,calcoene,AP,1.753678814825652,,,,,,,,,,,,,,,,,,
2014,2,8251004,18.357142857142858,8251004,oiapoque,AP,2.5483573412034475,AP,0.0451790633608815,1009.7366391184572,1010.037741046832,1009.4388429752066,818.4413223140497,25.524517906336087,24.033608815427,26.21487603305785,24.82479338842975,24.71101928374656,23.39724517906336,92.3168044077135,91.1404958677686,91.5785123966942,80.54820936639119,4.794214876033058,1.5195592286501378
2014,2,8351002,15.285714285714286,8351002,oiapoque,AP,2.5483573412034475,AP,0.0451790633608815,1009.7366391184572,1010.037741046832,1009.4388429752066,818.4413223140497,25.524517906336087,24.033608815427,26.21487603305785,24.82479338842975,24.71101928374656,23.39724517906336,92.3168044077135,91.1404958677686,91.5785123966942,80.54820936639119,4.794214876033058,1.5195592286501378
2014,3,51002,8.114814814814814,51002,mazagao,AP,3.1835283244485817,,,,,,,,,,,,,,,,,,
2014,3,51004,11.651612903225805,51004,mazagao,AP,3.1835283244485817,,,,,,,,,,,,,,,,,,
2014,3,52003,8.803225806451612,52003,mazagao,AP,3.1835283244485817,,,,,,,,,,,,,,,,,,
2014,3,771001,9.490322580645161,771001,tarauaca,AC,36.4244953822756,,,,,,,,,,,,,,,,,,
2014,3,869000,9.245161290322581,869000,manoel urbano,AC,18.459666249016767,,,,,,,,,,,,,,,,,,
2014,3,872000,11.770967741935483,872000,marechal thaumaturgo,AC,8.861123098034149,,,,,,,,,,,,,,,,,,
2014,3,968004,5.635483870967741,968004,bujari,AC,8.98501568549255,,,,,,,,,,,,,,,,,,
2014,3,968005,12.303225806451612,968005,sena madureira,AC,52.35610718255228,,,,,,,,,,,,,,,,,,
2014,3,972000,0.25483870967741934,972000,marechal thaumaturgo,AC,8.861123098034149,,,,,,,,,,,,,,,,,,
2014,3,1067002,9.703225806451613,1067002,placido de castro,AC,7.387615754380198,,,,,,,,,,,,,,,,,,
2014,3,1067003,3.6870967741935483,1067003,capixaba,AC,9.61837041335366,,,,,,,,,,,,,,,,,,
2014,3,1068000,6.574193548387097,1068000,xapuri,AC,18.315689033924755,,,,,,,,,,,,,,,,,,
2014,3,8050000,12.174193548387096,8050000,macapa,AP,2.6380450358643177,AP,0.5598014888337469,1009.4382133995036,1009.8198511166254,1009.1285359801489,1094.7957816377173,26.75334987593052,23.1136476426799,27.28709677419355,26.077667493796525,23.62109181141439,22.61166253101737,84.72952853598015,78.10173697270471,81.15384615384616,83.97518610421837,5.824813895781638,2.175930521091811
2014,3,8050001,19.393548387096775,8050001,macapa,AP,2.6380450358643177,AP,0.5598014888337469,1009.4382133995036,1009.8198511166254,1009.1285359801489,1094.7957816377173,26.75334987593052,23.1136476426799,27.28709677419355,26.077667493796525,23.62109181141439,22.61166253101737,84.72952853598015,78.10173697270471,81.15384615384616,83.97518610421837,5.824813895781638,2.175930521091811
2014,3,8051010,17.096774193548388,8051010,macapa,AP,2.6380450358643177,AP,0.5598014888337469,1009.4382133995036,1009.8198511166254,1009.1285359801489,1094.7957816377173,26.75334987593052,23.1136476426799,27.28709677419355,26.077667493796525,23.62109181141439,22.61166253101737,84.72952853598015,78.10173697270471,81.15384615384616,83.97518610421837,5.824813895781638,2.175930521091811
2014,3,8051012,10.606451612903227,8051012,porto grande,AP,2.4491466642348634,,,,,,,,,,,,,,,,,,
2014,3,8052000,11.196774193548388,8052000,serra do navio,AP,0.4335246973070115,,,,,,,,,,,,,,,,,,
2014,3,8150000,11.393333333333334,8150000,tartarugalzinho,AP,2.264789783208221,,,,,,,,,,,,,,,,,,
2014,3,8150001,11.474193548387097,8150001,tartarugalzinho,AP,2.264789783208221,,,,,,,,,,,,,,,,,,
2014,3,8151000,18.164516129032258,8151000,tartarugalzinho,AP,2.264789783208221,,,,,,,,,,,,,,,,,,
2014,3,8250002,17.11935483870968,8250002,calcoene,AP,1.753678814825652,,,,,,,,,,,,,,,,,,
2014,3,8250003,25.92258064516129,8250003,amapa,AP,0.6809954612665332,,,,,,,,,,,,,,,,,,
2014,3,8251001,13.041935483870969,8251001,calcoene,AP,1.753678814825652,,,,,,,,,,,,,,,,,,
2014,3,8251003,14.151612903225805,8251003,calcoene,AP,1.753678814825652,,,,,,,,,,,,,,,,,,
2014,3,8251004,4.067741935483871,8251004,oiapoque,AP,2.5483573412034475,,,,,,,,,,,,,,,,,,
2014,3,8351002,3.6322580645161286,8351002,oiapoque,AP,2.5483573412034475,,,,,,,,,,,,,,,,,,
2014,4,51002,5.546153846153846,51002,mazagao,AP,3.1835283244485817,,,,,,,,,,,,,,,,,,
2014,4,51004,10.036666666666665,51004,mazagao,AP,3.1835283244485817,,,,,,,,,,,,,,,,,,
2014,4,52003,8.956666666666667,52003,mazagao,AP,3.1835283244485817,,,,,,,,,,,,,,,,,,
2014,4,771001,8.993333333333334,771001,tarauaca,AC,36.4244953822756,,,,,,,,,,,,,,,,,,
2014,4,869000,8.013333333333334,869000,manoel urbano,AC,18.459666249016767,,,,,,,,,,,,,,,,,,
2014,4,872000,7.3533333333333335,872000,marechal thaumaturgo,AC,8.861123098034149,,,,,,,,,,,,,,,,,,
2014,4,968004,6.263333333333334,968004,bujari,AC,8.98501568549255,,,,,,,,,,,,,,,,,,
2014,4,968005,4.823333333333334,968005,sena madureira,AC,52.35610718255228,,,,,,,,,,,,,,,,,,
2014,4,972000,0.9133333333333334,972000,marechal thaumaturgo,AC,8.861123098034149,,,,,,,,,,,,,,,,,,
2014,4,1067002,5.85,1067002,placido de castro,AC,7.387615754380198,,,,,,,,,,,,,,,,,,
2014,4,1067003,1.5,1067003,capixaba,AC,9.61837041335366,,,,,,,,,,,,,,,,,,
2014,4,1068000,2.8333333333333335,1068000,xapuri,AC,18.315689033924755,,,,,,,,,,,,,,,,,,
2014,4,8050000,11.676666666666668,8050000,macapa,AP,2.6380450358643177,AP,0.3278350515463917,1009.6726804123712,1010.0615979381444,1009.3708762886598,1257.7311855670102,27.40979381443299,23.258247422680416,27.9430412371134,26.74664948453609,23.786340206185567,22.73298969072165,82.72422680412372,75.71649484536083,78.90979381443299,88.12371134020619,5.784536082474227,2.292525773195876
2014,4,8050001,28.0,8050001,macapa,AP,2.6380450358643177,AP,0.3278350515463917,1009.6726804123712,1010.0615979381444,1009.3708762886598,1257.7311855670102,27.40979381443299,23.258247422680416,27.9430412371134,26.74664948453609,23.786340206185567,22.73298969072165,82.72422680412372,75.71649484536083,78.90979381443299,88.12371134020619,5.784536082474227,2.292525773195876
2014,4,8051010,11.0,8051010,macapa,AP,2.6380450358643177,AP,0.3278350515463917,1009.6726804123712,1010.0615979381444,1009.3708762886598,1257.7311855670102,27.40979381443299,23.258247422680416,27.9430412371134,26.74664948453609,23.786340206185567,22.73298969072165,82.72422680412372,75.71649484536083,78.90979381443299,88.12371134020619,5.784536082474227,2.292525773195876
2014,4,8051012,8.673333333333334,8051012,porto grande,AP,2.4491466642348634,,,,,,,,,,,,,,,,,,
2014,4,8052000,10.166666666666666,8052000,serra do navio,AP,0.4335246973070115,,,,,,,,,,,,,,,,,,
2014,4,8150000,15.81,8150000,tartarugalzinho,AP,2.264789783208221,,,,,,,,,,,,,,,,,,
2014,4,8150001,19.926666666666666,8150001,tartarugalzinho,AP,2.264789783208221,,,,,,,,,,,,,,,,,,
2014,4,8151000,14.96,8151000,tartarugalzinho,AP,2.264789783208221,,,,,,,,,,,,,,,,,,
2014,4,8250002,20.876666666666665,8250002,calcoene,AP,1.753678814825652,,,,,,,,,,,,,,,,,,
2014,4,8250003,28.41,8250003,amapa,AP,0.6809954612665332,,,,,,,,,,,,,,,,,,
2014,4,8251001,21.433333333333334,8251001,calcoene,AP,1.753678814825652,,,,,,,,,,,,,,,,,,
2014,4,8251003,21.46333333333333,8251003,calcoene,AP,1.753678814825652,,,,,,,,,,,,,,,,,,
2014,4,8251004,12.756666666666666,8251004,oiapoque,AP,2.5483573412034475,,,,,,,,,,,,,,,,,,
2014,4,8351002,7.42,8351002,oiapoque,AP,2.5483573412034475,,,,,,,,,,,,,,,,,,
2014,5,51002,4.719354838709677,51002,mazagao,AP,3.1835283244485817,,,,,,,,,,,,,,,,,,
2014,5,51004,8.76774193548387,51004,mazagao,AP,3.1835283244485817,,,,,,,,,,,,,,,,,,
2014,5,52003,12.2,52003,mazagao,AP,3.1835283244485817,,,,,,,,,,,,,,,,,,
2014,5,869000,3.7387096774193544,869000,manoel urbano,AC,18.459666249016767,,,,,,,,,,,,,,,,,,
2014,5,872000,2.4322580645161294,872000,marechal thaumaturgo,AC,8.861123098034149,,,,,,,,,,,,,,,,,,
2014,5,968004,3.764516129032258,968004,bujari,AC,8.98501568549255,,,,,,,,,,,,,,,,,,
2014,5,968005,5.341935483870968,968005,sena madureira,AC,52.35610718255228,,,,,,,,,,,,,,,,,,
2014,5,972000,1.9064516129032258,972000,marechal thaumaturgo,AC,8.861123098034149,,,,,,,,,,,,,,,,,,
2014,5,1067002,3.638709677419355,1067002,placido de castro,AC,7.387615754380198,,,,,,,,,,,,,,,,,,
2014,5,1067003,0.8064516129032258,1067003,capixaba,AC,9.61837041335366,,,,,,,,,,,,,,,,,,
2014,5,1068000,2.5806451612903225,1068000,xapuri,AC,18.315689033924755,,,,,,,,,,,,,,,,,,
2014,5,8050000,17.358064516129033,8050000,macapa,AP,2.6380450358643177,AP,0.4572139303482587,1009.8574626865671,1010.2044776119404,1009.563184079602,1191.673631840796,27.28905472636816,23.314427860696515,27.78407960199005,26.65373134328358,23.861194029850747,22.784825870646767,83.30099502487562,76.66666666666667,79.67164179104478,97.80348258706468,4.964925373134329,1.964179104477612
2014,5,8050001,26.64516129032258,8050001,macapa,AP,2.6380450358643177,AP,0.4572139303482587,1009.8574626865671,1010.2044776119404,1009.563184079602,1191.673631840796,27.28905472636816,23.314427860696515,27.78407960199005,26.65373134328358,23.861194029850747,22.784825870646767,83.30099502487562,76.66666666666667,79.67164179104478,97.80348258706468,4.964925373134329,1.964179104477612
2014,5,8051010,13.564516129032258,8051010,macapa,AP,2.6380450358643177,AP,0.4572139303482587,1009.8574626865671,1010.2044776119404,1009.563184079602,1191.673631840796,27.28905472636816,23.314427860696515,27.78407960199005,26.65373134328358,23.861194029850747,22.784825870646767,83.30099502487562,76.66666666666667,79.67164179104478,97.80348258706468,4.964925373134329,1.964179104477612
2014,5,8051012,15.393333333333334,8051012,porto grande,AP,2.4491466642348634,,,,,,,,,,,,,,,,,,
2014,5,8052000,12.816129032258065,8052000,serra do navio,AP,0.4335246973070115,,,,,,,,,,,,,,,,,,
2014,5,8150000,16.026666666666667,8150000,tartarugalzinho,AP,2.264789783208221,,,,,,,,,,,,,,,,,,
2014,5,8150001,19.551612903225806,8150001,tartarugalzinho,AP,2.264789783208221,,,,,,,,,,,,,,,,,,
2014,5,8151000,12.422580645161291,8151000,tartarugalzinho,AP,2.264789783208221,,,,,,,,,,,,,,,,,,
2014,5,8250002,27.625806451612902,8250002,calcoene,AP,1.753678814825652,,,,,,,,,,,,,,,,,,
2014,5,8250003,33.71935483870968,8250003,amapa,AP,0.6809954612665332,,,,,,,,,,,,,,,,,,
2014,5,8251001,43.26129032258064,8251001,calcoene,AP,1.753678814825652,,,,,,,,,,,,,,,,,,
2014,5,8251003,18.858064516129033,8251003,calcoene,AP,1.753678814825652,,,,,,,,,,,,,,,,,,
2014,5,8251004,17.651724137931033,8251004,oiapoque,AP,2.5483573412034475,,,,,,,,,,,,,,,,,,
2014,5,8351002,13.896774193548387,8351002,oiapoque,AP,2.5483573412034475,,,,,,,,,,,,,,,,,,
2014,6,51002,5.172413793103448,51002,mazagao,AP,3.1835283244485817,,,,,,,,,,,,,,,,,,
2014,6,51004,11.37,51004,mazagao,AP,3.1835283244485817,,,,,,,,,,,,,,,,,,
2014,6,52003,10.46,52003,mazagao,AP,3.1835283244485817,,,,,,,,,,,,,,,,,,
2014,6,869000,3.3766666666666665,869000,manoel urbano,AC,18.459666249016767,,,,,,,,,,,,,,,,,,
2014,6,872000,0.44333333333333336,872000,marechal thaumaturgo,AC,8.861123098034149,,,,,,,,,,,,,,,,,,
2014,6,967005,0.0,967005,senador guiomard,AC,3.984847608914281,,,,,,,,,,,,,,,,,,
2014,6,968004,1.2566666666666668,968004,bujari,AC,8.98501568549255,,,,,,,,,,,,,,,,,,
2014,6,968005,0.7166666666666667,968005,sena madureira,AC,52.35610718255228,,,,,,,,,,,,,,,,,,
2014,6,972000,0.9133333333333334,972000,marechal thaumaturgo,AC,8.861123098034149,,,,,,,,,,,,,,,,,,
2014,6,1067002,0.8,1067002,placido de castro,AC,7.387615754380198,,,,,,,,,,,,,,,,,,
2014,6,1067003,0.5366666666666667,1067003,capixaba,AC,9.61837041335366,,,,,,,,,,,,,,,,,,
2014,6,1068000,0.5133333333333333,1068000,xapuri,AC,18.315689033924755,,,,,,,,,,,,,,,,,,
2014,6,8050000,14.443333333333333,8050000,macapa,AP,2.6380450358643177,AP,0.4675126903553299,1010.234771573604,1010.5741116751268,1009.9738578680204,1401.3261421319796,28.062690355329952,23.32005076142132,28.66015228426396,27.300507614213195,23.91294416243655,22.696954314720813,80.46192893401015,72.8248730964467,76.31218274111676,112.44416243654824,5.576903553299493,2.2248730964467005
2014,6,8050001,12.516666666666667,8050001,macapa,AP,2.6380450358643177,AP,0.4675126903553299,1010.234771573604,1010.5741116751268,1009.9738578680204,1401.3261421319796,28.062690355329952,23.32005076142132,28.66015228426396,27.300507614213195,23.91294416243655,22.696954314720813,80.46192893401015,72.8248730964467,76.31218274111676,112.44416243654824,5.576903553299493,2.2248730964467005
2014,6,8051010,15.41,8051010,macapa,AP,2.6380450358643177,AP,0.4675126903553299,1010.234771573604,1010.5741116751268,1009.9738578680204,1401.3261421319796,28.062690355329952,23.32005076142132,28.66015228426396,27.300507614213195,23.91294416243655,22.696954314720813,80.46192893401015,72.8248730964467,76.31218274111676,112.44416243654824,5.576903553299493,2.2248730964467005
2014,6,8051012,10.506666666666666,8051012,porto grande,AP,2.4491466642348634,,,,,,,,,,,,,,,,,,
2014,6,8052000,8.526666666666667,8052000,serra do navio,AP,0.4335246973070115,,,,,,,,,,,,,,,,,,
2014,6,8150000,10.175862068965518,8150000,tartarugalzinho,AP,2.264789783208221,,,,,,,,,,,,,,,,,,
2014,6,8150001,7.516666666666667,8150001,tartarugalzinho,AP,2.264789783208221,,,,,,,,,,,,,,,,,,
2014,6,8151000,17.226666666666667,8151000,tartarugalzinho,AP,2.264789783208221,,,,,,,,,,,,,,,,,,
2014,6,8250002,17.323333333333334,8250002,calcoene,AP,1.753678814825652,,,,,,,,,,,,,,,,,,
2014,6,8250003,16.27,8250003,amapa,AP,0.6809954612665332,,,,,,,,,,,,,,,,,,
2014,6,8251001,20.84,8251001,calcoene,AP,1.753678814825652,,,,,,,,,,,,,,,,,,
2014,6,8251003,11.263333333333332,8251003,calcoene,AP,1.753678814825652,,,,,,,,,,,,,,,,,,
2014,6,8251004,14.470000000000002,8251004,oiapoque,AP,2.5483573412034475,,,,,,,,,,,,,,,,,,
2014,6,8351002,14.333333333333334,8351002,oiapoque,AP,2.5483573412034475,,,,,,,,,,,,,,,,,,
2014,7,51002,3.390322580645161,51002,mazagao,AP,3.1835283244485817,,,,,,,,,,,,,,,,,,
2014,7,51004,5.3,51004,mazagao,AP,3.1835283244485817,,,,,,,,,,,,,,,,,,
2014,7,52003,7.626666666666667,52003,mazagao,AP,3.1835283244485817,,,,,,,,,,,,,,,,,,
2014,7,872000,0.7870967741935483,872000,marechal thaumaturgo,AC,8.861123098034149,,,,,,,,,,,,,,,,,,
2014,7,967005,0.0,967005,senador guiomard,AC,3.984847608914281,,,,,,,,,,,,,,,,,,
2014,7,968004,0.09032258064516129,968004,bujari,AC,8.98501568549255,,,,,,,,,,,,,,,,,,
2014,7,972000,0.25483870967741934,972000,marechal thaumaturgo,AC,8.861123098034149,,,,,,,,,,,,,,,,,,
2014,7,1067002,0.36129032258064514,1067002,placido de castro,AC,7.387615754380198,,,,,,,,,,,,,,,,,,
2014,7,1067003,2.5161290322580645,1067003,capixaba,AC,9.61837041335366,,,,,,,,,,,,,,,,,,
2014,7,1068000,2.916129032258065,1068000,xapuri,AC,18.315689033924755,,,,,,,,,,,,,,,,,,
2014,7,8050000,7.883870967741935,8050000,macapa,AP,2.6380450358643177,AP,0.0744416873449131,1012.03523573201,1012.3712158808931,1011.8,1619.702977667494,28.643920595533498,22.57692307692308,29.16377171215881,27.86228287841191,23.274193548387096,21.938213399503724,75.38213399503722,67.72456575682382,70.81637717121588,112.6774193548387,5.854838709677419,2.4590570719602978
2014,7,8050001,3.838709677419355,8050001,macapa,AP,2.6380450358643177,AP,0.0744416873449131,1012.03523573201,1012.3712158808931,1011.8,1619.702977667494,28.643920595533498,22.57692307692308,29.16377171215881,27.86228287841191,23.274193548387096,21.938213399503724,75.38213399503722,67.72456575682382,70.81637717121588,112.6774193548387,5.854838709677419,2.4590570719602978
2014,7,8051010,6.396774193548388,8051010,macapa,AP,2.6380450358643177,AP,0.0744416873449131,1012.03523573201,1012.3712158808931,1011.8,1619.702977667494,28.643920595533498,22.57692307692308,29.16377171215881,27.86228287841191,23.274193548387096,21.938213399503724,75.38213399503722,67.72456575682382,70.81637717121588,112.6774193548387,5.854838709677419,2.4590570719602978
2014,7,8051012,7.412903225806451,8051012,porto grande,AP,2.4491466642348634,,,,,,,,,,,,,,,,,,
2014,7,8052000,5.535483870967742,8052000,serra do navio,AP,0.4335246973070115,,,,,,,,,,,,,,,,,,
2014,7,8150000,4.33225806451613,8150000,tartarugalzinho,AP,2.264789783208221,,,,,,,,,,,,,,,,,,
2014,7,8150001,5.087096774193548,8150001,tartarugalzinho,AP,2.264789783208221,,,,,,,,,,,,,,,,,,
2014,7,8250002,8.7,8250002,calcoene,AP,1.753678814825652,,,,,,,,,,,,,,,,,,
2014,7,8250003,5.554838709677419,8250003,amapa,AP,0.6809954612665332,,,,,,,,,,,,,,,,,,
2014,7,8251001,5.745161290322581,8251001,calcoene,AP,1.753678814825652,,,,,,,,,,,,,,,,,,
2014,7,8251003,5.480645161290322,8251003,calcoene,AP,1.753678814825652,,,,,,,,,,,,,,,,,,
2014,7,8251004,7.374193548387097,8251004,oiapoque,AP,2.5483573412034475,,,,,,,,,,,,,,,,,,
2014,7,8351002,5.848387096774193,8351002,oiapoque,AP,2.5483573412034475,,,,,,,,,,,,,,,,,,
2014,8,51002,1.0903225806451613,51002,mazagao,AP,3.1835283244485817,,,,,,,,,,,,,,,,,,
2014,8,51004,1.096774193548387,51004,mazagao,AP,3.1835283244485817,,,,,,,,,,,,,,,,,,
2014,8,52003,3.4129032258064513,52003,mazagao,AP,3.1835283244485817,,,,,,,,,,,,,,,,,,
2014,8,872000,1.896774193548387,872000,marechal thaumaturgo,AC,8.861123098034149,,,,,,,,,,,,,,,,,,
2014,8,967005,0.0,967005,senador guiomard,AC,3.984847608914281,,,,,,,,,,,,,,,,,,
2014,8,968004,3.103225806451613,968004,bujari,AC,8.98501568549255,,,,,,,,,,,,,,,,,,
